"Address","Content Type","Status Code","Status","Crawl Depth","Inlinks"
"https://twitter.com/intent/tweet?text=Storch’un%20Sessiz%20Bir%20Sahne%20İçindeki%20Kadınları&via=sanatkaravani&url=https://sanatkaravani.com/storchun-sessiz-bir-sahne-icindeki-kadinlari/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/donemin-algisini-yikan-guclu-bir-kadin-artemisia-gentileschi/","","0","Blocked by robots.txt","4","11"
"https://wa.me/?text=Dönemin%20Algısını%20yıkan%20Güçlü%20bir%20kadin/%20Artemisia%20Gentileschi%20https://sanatkaravani.com/donemin-algisini-yikan-guclu-bir-kadin-artemisia-gentileschi/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://wa.me/?text=Pablo%20Picasso%20Otoportrelerinin%20Evrimi%20(1896%20–%201972)%20https://sanatkaravani.com/pablo-picasso-otoportrelerinin-evrimi-1896-1972/","text/html; charset=utf-8","400","Bad Request","4","5"
"https://wa.me/?text=Storch’un%20Sessiz%20Bir%20Sahne%20İçindeki%20Kadınları%20https://sanatkaravani.com/storchun-sessiz-bir-sahne-icindeki-kadinlari/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/boyalari-unuttum-ama-bira-vardi-kyle-bice/","","0","Blocked by robots.txt","4","8"
"https://wa.me/?text=Boyaları%20Unuttum%20Ama%20Bira%20Vardı%20/%20Kyle%20Bice%20https://sanatkaravani.com/boyalari-unuttum-ama-bira-vardi-kyle-bice/","text/html; charset=utf-8","400","Bad Request","4","4"
"https://twitter.com/intent/tweet?text=Boyaları%20Unuttum%20Ama%20Bira%20Vardı%20/%20Kyle%20Bice&via=sanatkaravani&url=https://sanatkaravani.com/boyalari-unuttum-ama-bira-vardi-kyle-bice/","text/html; charset=UTF-8","403","Forbidden","4","8"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/storchun-sessiz-bir-sahne-icindeki-kadinlari/","","0","Blocked by robots.txt","4","9"
"https://twitter.com/intent/tweet?text=Pablo%20Picasso%20Otoportrelerinin%20Evrimi%20(1896%20–%201972)&via=sanatkaravani&url=https://sanatkaravani.com/pablo-picasso-otoportrelerinin-evrimi-1896-1972/","text/html; charset=UTF-8","403","Forbidden","4","8"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/pablo-picasso-otoportrelerinin-evrimi-1896-1972/","","0","Blocked by robots.txt","4","8"
"https://twitter.com/intent/tweet?text=Dönemin%20Algısını%20yıkan%20Güçlü%20bir%20kadin/%20Artemisia%20Gentileschi&via=sanatkaravani&url=https://sanatkaravani.com/donemin-algisini-yikan-guclu-bir-kadin-artemisia-gentileschi/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/kan-kirmizisi-renk-edvard-munch/","","0","Blocked by robots.txt","4","10"
"https://wa.me/?text=Sanat%20Yaşamın%20Çocuğudur,%20Yaşamdan%20Doğar%20/%20Nevhiz%20Tanyeli%20https://sanatkaravani.com/sanat-yasamin-cocugudur-yasamdan-dogar-nevhiz-tanyeli/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/yalnizligin-resmi-edward-hopper/","","0","Blocked by robots.txt","4","9"
"https://twitter.com/intent/tweet?text=Kan%20Kırmızısı%20Renk:%20Edvard%20Munch&via=sanatkaravani&url=https://sanatkaravani.com/kan-kirmizisi-renk-edvard-munch/","text/html; charset=UTF-8","403","Forbidden","4","10"
"https://twitter.com/intent/tweet?text=Sanat%20Yaşamın%20Çocuğudur,%20Yaşamdan%20Doğar%20/%20Nevhiz%20Tanyeli&via=sanatkaravani&url=https://sanatkaravani.com/sanat-yasamin-cocugudur-yasamdan-dogar-nevhiz-tanyeli/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://wa.me/?text=1900’lerin%20Hayal%20Gücünden%202000’lere%20Yolculuk%20https://sanatkaravani.com/1900lerin-hayal-gucunden-2000lere-yolculuk/","text/html; charset=utf-8","400","Bad Request","4","8"
"https://twitter.com/intent/tweet?text=Leonardo’nun%20Son%20Yahudası:%20Yahuda%20İskariot&via=sanatkaravani&url=https://sanatkaravani.com/leonardonun-son-yahudasi-yahuda-iskariot/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/sokagin-sanati-disavurum-bicimi-graffiti/","","0","Blocked by robots.txt","4","9"
"https://wa.me/?text=Sokağın%20Sanatı%20Dışavurum%20Biçimi:%20Graffiti%20https://sanatkaravani.com/sokagin-sanati-disavurum-bicimi-graffiti/","text/html; charset=utf-8","400","Bad Request","4","5"
"https://twitter.com/intent/tweet?text=1900’lerin%20Hayal%20Gücünden%202000’lere%20Yolculuk&via=sanatkaravani&url=https://sanatkaravani.com/1900lerin-hayal-gucunden-2000lere-yolculuk/","text/html; charset=UTF-8","403","Forbidden","4","12"
"https://twitter.com/intent/tweet?text=Yalnızlığın%20Resmi%20/%20Edward%20Hopper&via=sanatkaravani&url=https://sanatkaravani.com/yalnizligin-resmi-edward-hopper/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://wa.me/?text=Yalnızlığın%20Resmi%20/%20Edward%20Hopper%20https://sanatkaravani.com/yalnizligin-resmi-edward-hopper/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/1900lerin-hayal-gucunden-2000lere-yolculuk/","","0","Blocked by robots.txt","4","12"
"https://wa.me/?text=Leonardo’nun%20Son%20Yahudası:%20Yahuda%20İskariot%20https://sanatkaravani.com/leonardonun-son-yahudasi-yahuda-iskariot/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/leonardonun-son-yahudasi-yahuda-iskariot/","","0","Blocked by robots.txt","4","11"
"https://twitter.com/intent/tweet?text=Sokağın%20Sanatı%20Dışavurum%20Biçimi:%20Graffiti&via=sanatkaravani&url=https://sanatkaravani.com/sokagin-sanati-disavurum-bicimi-graffiti/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/sanat-yasamin-cocugudur-yasamdan-dogar-nevhiz-tanyeli/","","0","Blocked by robots.txt","4","11"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/aya-kendisiyle-birlikte-dunyadan-8-sanatciyi-goturecek-adam-yusaku-maezawa/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/180918-mae-musk-630x570v-e1626104375870.jpg","","0","Blocked by robots.txt","4","4"
"https://wa.me/?text=Kan%20Kırmızısı%20Renk:%20Edvard%20Munch%20https://sanatkaravani.com/kan-kirmizisi-renk-edvard-munch/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/seyredilene-bakmak-leon-gerome/&media=https://sanatkaravani.com/wp-content/uploads/2021/08/Jean-Leon_Gerome_004.jpg","","0","Blocked by robots.txt","4","4"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/memlekette-zelzele-disarida-harp-ben-sana-asigim-sait-faik/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/sait-faik-3-min.jpg","","0","Blocked by robots.txt","4","4"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/kusurlarin-guzelligi-kintsugi/&media=https://sanatkaravani.com/wp-content/uploads/2022/02/f3874746686534b12091630a60699112.jpg","","0","Blocked by robots.txt","4","4"
"https://wa.me/?text=Akıl%20Hastanesinde%20Kendisine%20Giydirilen%20Gömleği%20Sanat%20Eseri%20Haline%20Getiren%20Bir%20Kadın%20https://sanatkaravani.com/akil-hastanesinde-kendisine-giydirilen-gomlegi-sanat-eseri-haline-getiren-bir-kadin/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/akil-hastanesinde-kendisine-giydirilen-gomlegi-sanat-eseri-haline-getiren-bir-kadin/","","0","Blocked by robots.txt","4","11"
"https://twitter.com/intent/tweet?text=Akıl%20Hastanesinde%20Kendisine%20Giydirilen%20Gömleği%20Sanat%20Eseri%20Haline%20Getiren%20Bir%20Kadın&via=sanatkaravani&url=https://sanatkaravani.com/akil-hastanesinde-kendisine-giydirilen-gomlegi-sanat-eseri-haline-getiren-bir-kadin/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://twitter.com/intent/tweet?text=Türk%20Mitolojisinde%20Bir%20Orman%20İyesi:%20Şürele%20(Şüräle)&via=sanatkaravani&url=https://sanatkaravani.com/turk-mitolojisinde-bir-orman-iyesi-surele-surale/","text/html; charset=UTF-8","403","Forbidden","4","13"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/turk-mitolojisinde-bir-orman-iyesi-surele-surale/","","0","Blocked by robots.txt","4","13"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/kozmosu-insan-bedenine-sigdirmak-mikael-owunna/","","0","Blocked by robots.txt","4","11"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/sira-disi-insan-portreleri-cecilia-paredes/","","0","Blocked by robots.txt","4","11"
"https://twitter.com/intent/tweet?text=Kozmosu%20İnsan%20Bedenine%20Sığdırmak%20/%20Mikael%20Owunna&via=sanatkaravani&url=https://sanatkaravani.com/kozmosu-insan-bedenine-sigdirmak-mikael-owunna/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://wa.me/?text=Türk%20Mitolojisinde%20Bir%20Orman%20İyesi:%20Şürele%20(Şüräle)%20https://sanatkaravani.com/turk-mitolojisinde-bir-orman-iyesi-surele-surale/","text/html; charset=utf-8","400","Bad Request","4","10"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/cicek-acan-bedenler-ceres-diaja-henry/","","0","Blocked by robots.txt","4","11"
"https://twitter.com/intent/tweet?text=Sıra%20Dışı%20İnsan%20Portreleri%20/%20Cecilia%20Paredes&via=sanatkaravani&url=https://sanatkaravani.com/sira-disi-insan-portreleri-cecilia-paredes/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://twitter.com/intent/tweet?text=Çiçek%20Açan%20Bedenler%20/%20Ceres%20“Diaja”%20Henry&via=sanatkaravani&url=https://sanatkaravani.com/cicek-acan-bedenler-ceres-diaja-henry/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://wa.me/?text=Kozmosu%20İnsan%20Bedenine%20Sığdırmak%20/%20Mikael%20Owunna%20https://sanatkaravani.com/kozmosu-insan-bedenine-sigdirmak-mikael-owunna/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://wa.me/?text=Sıra%20Dışı%20İnsan%20Portreleri%20/%20Cecilia%20Paredes%20https://sanatkaravani.com/sira-disi-insan-portreleri-cecilia-paredes/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://wa.me/?text=Çiçek%20Açan%20Bedenler%20/%20Ceres%20“Diaja”%20Henry%20https://sanatkaravani.com/cicek-acan-bedenler-ceres-diaja-henry/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/bir-fotografa-tum-yasanmisliklari-sigdirmak-kazuo-kitai/&media=https://sanatkaravani.com/wp-content/uploads/2021/08/782eecfd66a80c663d99e1705f158d63-min.jpg","","0","Blocked by robots.txt","4","4"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/butun-omrum-bir-mercimek-corbasina-fedadir-knut-hamsun/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/karanlik_isik-660x330-1.jpg","","0","Blocked by robots.txt","4","4"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/yasamak-yeterince-zor-olmekse-buyuk-is-john-fante/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/john-fante.jpg","","0","Blocked by robots.txt","4","4"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/sonuna-kadar-git-be-insan-zorba/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/zorba_tamara_s_cafe_de_h27301_683e5-min.jpg","","0","Blocked by robots.txt","4","4"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/her-kadinin-gonlunde-bir-fasist-yatar-sylvia-plath/","","0","Blocked by robots.txt","4","10"
"https://twitter.com/intent/tweet?text=Her%20Kadının%20Gönlünde%20Bir%20Faşist%20Yatar%20/%20Sylvıa%20Plath&via=sanatkaravani&url=https://sanatkaravani.com/her-kadinin-gonlunde-bir-fasist-yatar-sylvia-plath/","text/html; charset=UTF-8","403","Forbidden","4","10"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/her-kadinin-gonlunde-bir-fasist-yatar-sylvia-plath/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/sylvia-plath-ted-hughes.jpg","","0","Blocked by robots.txt","4","4"
"https://wa.me/?text=Her%20Kadının%20Gönlünde%20Bir%20Faşist%20Yatar%20/%20Sylvıa%20Plath%20https://sanatkaravani.com/her-kadinin-gonlunde-bir-fasist-yatar-sylvia-plath/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/neyiz-biz-insan-mi-hayvan-mi-william-golding/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/lord-of-the-flies.jpg","","0","Blocked by robots.txt","4","4"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/ey-tanri-ne-yazik-ki-sana-yabancidir-benim-aglamalarim-furug-ferruhzad/&media=https://sanatkaravani.com/wp-content/uploads/2021/08/6.furug_.aci_.siirleri.list_.jpg","","0","Blocked by robots.txt","4","4"
"https://twitter.com/intent/tweet?text=Ey%20Tanrı%20Ne%20Yazık%20Ki%20Sana%20Yabancıdır%20Benim%20Ağlamalarım%20/Füruğ%20Ferruhzad&via=sanatkaravani&url=https://sanatkaravani.com/ey-tanri-ne-yazik-ki-sana-yabancidir-benim-aglamalarim-furug-ferruhzad/","text/html; charset=UTF-8","403","Forbidden","4","10"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/ey-tanri-ne-yazik-ki-sana-yabancidir-benim-aglamalarim-furug-ferruhzad/","","0","Blocked by robots.txt","4","10"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/osmanlida-bati-tiyatrosunun-tarihi-ve-gelisimi/&media=https://sanatkaravani.com/wp-content/uploads/2021/08/yildiz-sarayi-9_edited.jpg","","0","Blocked by robots.txt","4","3"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/iskandinav-norse-mitolojisi-baslica-tanrilar-tanricalar-ve-efsaneler/&media=https://sanatkaravani.com/wp-content/uploads/2021/08/mjolnir.jpg","","0","Blocked by robots.txt","4","3"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/fevkalade-doneme-mustesna-bakis-kulup/&media=https://sanatkaravani.com/wp-content/uploads/2021/11/Adsiz-tasarim-1.jpg","","0","Blocked by robots.txt","4","4"
"https://wa.me/?text=Bir%2025.%20Yüzyıl%20Ütopyası:%20Altered%20Carbon%20https://sanatkaravani.com/bir-25-yuzyil-utopyasi-altered-carbon/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://twitter.com/intent/tweet?text=Uzay%20Çağının%20Ayak%20Sesleri:%20Lost%20In%20Space&via=sanatkaravani&url=https://sanatkaravani.com/uzay-caginin-ayak-sesleri-lost-in-space/","text/html; charset=UTF-8","403","Forbidden","4","12"
"https://wa.me/?text=Uzay%20Çağının%20Ayak%20Sesleri:%20Lost%20In%20Space%20https://sanatkaravani.com/uzay-caginin-ayak-sesleri-lost-in-space/","text/html; charset=utf-8","400","Bad Request","4","8"
"https://twitter.com/intent/tweet?text=Bir%2025.%20Yüzyıl%20Ütopyası:%20Altered%20Carbon&via=sanatkaravani&url=https://sanatkaravani.com/bir-25-yuzyil-utopyasi-altered-carbon/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://twitter.com/intent/tweet?text=Güneydoğu%20Asya’nın%20Aralanmamış%20Perdesi:%20Kamboçya&via=sanatkaravani&url=https://sanatkaravani.com/guneydogu-asyanin-aralanmamis-perdesi-kambocya/","text/html; charset=UTF-8","403","Forbidden","4","13"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/uzay-caginin-ayak-sesleri-lost-in-space/","","0","Blocked by robots.txt","4","12"
"https://wa.me/?text=Güneydoğu%20Asya’nın%20Aralanmamış%20Perdesi:%20Kamboçya%20https://sanatkaravani.com/guneydogu-asyanin-aralanmamis-perdesi-kambocya/","text/html; charset=utf-8","400","Bad Request","4","9"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/bir-25-yuzyil-utopyasi-altered-carbon/","","0","Blocked by robots.txt","4","11"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/guneydogu-asyanin-aralanmamis-perdesi-kambocya/","","0","Blocked by robots.txt","4","13"
"https://wa.me/?text=Brecht’i%20Anlamak%20https://sanatkaravani.com/brechti-anlamak/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://wa.me/?text=Gabrıel%20Garciá%20Marquez’de%20Büyülü%20Gerçekçilik%20https://sanatkaravani.com/gabriel-garcia-marquezde-buyulu-gercekcilik/","text/html; charset=utf-8","400","Bad Request","4","5"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/gabriel-garcia-marquezde-buyulu-gercekcilik/","","0","Blocked by robots.txt","4","9"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/tarihin-unutulan-kadinlari-nezihe-muhiddin/","","0","Blocked by robots.txt","4","9"
"https://twitter.com/intent/tweet?text=Tarihin%20Unutulan%20Kadınları:%20“Nezihe%20Muhiddin”&via=sanatkaravani&url=https://sanatkaravani.com/tarihin-unutulan-kadinlari-nezihe-muhiddin/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/tarkovskinin-olumsuz-ziyaretcileri-solaris/","","0","Blocked by robots.txt","4","10"
"https://wa.me/?text=Tarkovski’nin%20Ölümsüz%20Ziyaretçileri:%20Solaris%20https://sanatkaravani.com/tarkovskinin-olumsuz-ziyaretcileri-solaris/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://wa.me/?text=Karanlık%20Dünyalardan%20Bir%20Haykırış:%20Füruğ%20Ferruhzad%20https://sanatkaravani.com/karanlik-dunyalardan-bir-haykiris-furug-ferruhzad/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://twitter.com/intent/tweet?text=Brecht’i%20Anlamak&via=sanatkaravani&url=https://sanatkaravani.com/brechti-anlamak/","text/html; charset=UTF-8","403","Forbidden","4","10"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/karanlik-dunyalardan-bir-haykiris-furug-ferruhzad/","","0","Blocked by robots.txt","4","10"
"https://wa.me/?text=Tarihin%20Unutulan%20Kadınları:%20“Nezihe%20Muhiddin”%20https://sanatkaravani.com/tarihin-unutulan-kadinlari-nezihe-muhiddin/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/brechti-anlamak/","","0","Blocked by robots.txt","4","10"
"https://twitter.com/intent/tweet?text=Francisco%20Goya%20ve%20Modern%20Sanat&via=sanatkaravani&url=https://sanatkaravani.com/francisco-goya-ve-modern-sanat/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://twitter.com/intent/tweet?text=Karanlık%20Dünyalardan%20Bir%20Haykırış:%20Füruğ%20Ferruhzad&via=sanatkaravani&url=https://sanatkaravani.com/karanlik-dunyalardan-bir-haykiris-furug-ferruhzad/","text/html; charset=UTF-8","403","Forbidden","4","10"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/francisco-goya-ve-modern-sanat/","","0","Blocked by robots.txt","4","9"
"https://twitter.com/intent/tweet?text=Gabrıel%20Garciá%20Marquez’de%20Büyülü%20Gerçekçilik&via=sanatkaravani&url=https://sanatkaravani.com/gabriel-garcia-marquezde-buyulu-gercekcilik/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://twitter.com/intent/tweet?text=Tarkovski’nin%20Ölümsüz%20Ziyaretçileri:%20Solaris&via=sanatkaravani&url=https://sanatkaravani.com/tarkovskinin-olumsuz-ziyaretcileri-solaris/","text/html; charset=UTF-8","403","Forbidden","4","10"
"https://wa.me/?text=Francisco%20Goya%20ve%20Modern%20Sanat%20https://sanatkaravani.com/francisco-goya-ve-modern-sanat/","text/html; charset=""utf-8""","302","Found","4","5"
"https://filmloverss.com/","","0","DNS lookup failed","4","1"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/aynanin-soylediklerine-kulak-ver-persona/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/persona1-min.jpg","","0","Blocked by robots.txt","4","4"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/tanrinin-yarattigi-sonsuzluk-zaman/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/f-min.jpg","","0","Blocked by robots.txt","4","4"
"https://dusunbil.com/","text/html; charset=UTF-8","200","OK","4","1"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/pasif-bir-nihilizm-bicimi-olarak-oblomovluk/&media=https://sanatkaravani.com/wp-content/uploads/2021/08/1_odS8vCZWZcVMvf54iW4nWQ.jpeg","","0","Blocked by robots.txt","4","4"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/bu-siirin-bitmesini-istemiyorum-mahmud-dervis/&media=https://sanatkaravani.com/wp-content/uploads/2021/08/mahmoud_darwish_510621_highres.jpeg","","0","Blocked by robots.txt","4","3"
"https://wa.me/?text=“Büyük%20Aşk%20Toplumsal%20Düzene%20Muhaliftir”%20Nizar%20Kabbâni%20https://sanatkaravani.com/buyuk-ask-toplumsal-duzene-muhaliftir-nizar-kabbani/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://www.filmhafizasi.com/bergmanin-yuzleri-persona/","text/html; charset=UTF-8","301","Moved Permanently","4","1"
"https://twitter.com/intent/tweet?text=“Büyük%20Aşk%20Toplumsal%20Düzene%20Muhaliftir”%20Nizar%20Kabbâni&via=sanatkaravani&url=https://sanatkaravani.com/buyuk-ask-toplumsal-duzene-muhaliftir-nizar-kabbani/","text/html; charset=UTF-8","403","Forbidden","4","10"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/buyuk-ask-toplumsal-duzene-muhaliftir-nizar-kabbani/","","0","Blocked by robots.txt","4","10"
"https://twitter.com/intent/tweet?text=Tasarlanan%20Bir%20Ölüm:%20İntihar%20/%20Édouard%20Levé&via=sanatkaravani&url=https://sanatkaravani.com/tasarlanan-bir-olum-intihar-edouard-leve/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/tasarlanan-bir-olum-intihar-edouard-leve/","","0","Blocked by robots.txt","4","9"
"https://wa.me/?text=Tasarlanan%20Bir%20Ölüm:%20İntihar%20/%20Édouard%20Levé%20https://sanatkaravani.com/tasarlanan-bir-olum-intihar-edouard-leve/","text/html; charset=utf-8","400","Bad Request","4","5"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/bir-cesmeye-kosar-gibi-kosuyorum-sana-cemal-sureya/","","0","Blocked by robots.txt","4","9"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/kimse-kalmadi-ekmegi-ve-sarabi-bolusecek-f-garcia-lorca/","","0","Blocked by robots.txt","4","11"
"https://wa.me/?text=Kimse%20Kalmadı%20Ekmeği%20ve%20Şarabı%20Bölüşecek%20/%20F.Garcia%20Lorca%20https://sanatkaravani.com/kimse-kalmadi-ekmegi-ve-sarabi-bolusecek-f-garcia-lorca/","text/html; charset=utf-8","400","Bad Request","4","7"
"https://twitter.com/intent/tweet?text=Bir%20Çeşmeye%20Koşar%20Gibi%20Koşuyorum%20Sana%20/Cemal%20Süreya&via=sanatkaravani&url=https://sanatkaravani.com/bir-cesmeye-kosar-gibi-kosuyorum-sana-cemal-sureya/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://twitter.com/intent/tweet?text=Kimse%20Kalmadı%20Ekmeği%20ve%20Şarabı%20Bölüşecek%20/%20F.Garcia%20Lorca&via=sanatkaravani&url=https://sanatkaravani.com/kimse-kalmadi-ekmegi-ve-sarabi-bolusecek-f-garcia-lorca/","text/html; charset=UTF-8","403","Forbidden","4","11"
"https://wa.me/?text=Bir%20Çeşmeye%20Koşar%20Gibi%20Koşuyorum%20Sana%20/Cemal%20Süreya%20https://sanatkaravani.com/bir-cesmeye-kosar-gibi-kosuyorum-sana-cemal-sureya/","text/html; charset=utf-8","400","Bad Request","4","5"
"https://wa.me/?text=Ey%20Tanrı%20Ne%20Yazık%20Ki%20Sana%20Yabancıdır%20Benim%20Ağlamalarım%20/Füruğ%20Ferruhzad%20https://sanatkaravani.com/ey-tanri-ne-yazik-ki-sana-yabancidir-benim-aglamalarim-furug-ferruhzad/","text/html; charset=utf-8","400","Bad Request","4","6"
"https://seogel.com/sinop-escort/","text/html; charset=utf8","200","OK","4","1"
"http://www.istanbultarih.com/tatavla-yi-kurtulus-yapan-yangin-250.html","text/html; charset=utf-8","200","OK","4","1"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/sehrimin-tadi-kurtulus-semti/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/tatavla_kurtulus-1-min.jpg","","0","Blocked by robots.txt","4","3"
"https://seogel.com/ankara-escort/ankara-cankaya-escort/tunali-hilmi-escort/","text/html; charset=utf8","200","OK","4","1"
"https://pinterest.com/pin/create/bookmarklet/?url=https://sanatkaravani.com/kahve-kokulu-yesil-kasaba-salento/&media=https://sanatkaravani.com/wp-content/uploads/2021/07/salento-houses-sanat-karavani-min.jpg","","0","Blocked by robots.txt","4","4"
"https://www.oggusto.com/blog/detay/875/70tk-sergisi-ile-tatavla-dan-kurtulus-a-bir-semtin-donusumu.html","text/html; charset=utf-8","404","Not Found","4","1"
"https://www.lonelyplanet.com/colombia/salento","","301","Moved Permanently","4","1"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/tanrilarin-golu-mashu-ve-japon-adalarinin-bilinen-ilk-sahipleri-ainular/","","0","Blocked by robots.txt","4","7"
"https://twitter.com/intent/tweet?text=‘Tanrıların%20Gölü’%20Mashu%20ve%20Japon%20Adalarının%20Bilinen%20İlk%20Sahipleri%20Ainular&via=sanatkaravani&url=https://sanatkaravani.com/tanrilarin-golu-mashu-ve-japon-adalarinin-bilinen-ilk-sahipleri-ainular/","text/html; charset=UTF-8","403","Forbidden","4","7"
"https://www.facebook.com/sharer.php?u=https://sanatkaravani.com/budapestenin-asirlar-boyu-tarihe-taniklik-etmis-yeralti-bolgesi-kobanya/","","0","Blocked by robots.txt","4","10"
"https://wa.me/?text=‘Tanrıların%20Gölü’%20Mashu%20ve%20Japon%20Adalarının%20Bilinen%20İlk%20Sahipleri%20Ainular%20https://sanatkaravani.com/tanrilarin-golu-mashu-ve-japon-adalarinin-bilinen-ilk-sahipleri-ainular/","text/html; charset=utf-8","400","Bad Request","4","3"
"https://twitter.com/intent/tweet?text=Dünyada%20Ziyaret%20Edilmemesi%20Gereken%209%20İlginç%20Yer&via=sanatkaravani&url=https://sanatkaravani.com/dunyada-ziyaret-edilmemesi-gereken-9-ilginc-yer/","text/html; charset=UTF-8","403","Forbidden","4","9"
"https://www.ourescapeclause.com/things-to-do-in-salento-colombia/","text/html; charset=UTF-8","200","OK","4","1"
